url,title,subtitle,price,common_expenses,squared_meters,dorms,bathrooms,location,coordinates,description,verified_seller,image_url,Superficie total,Superficie útil,Superficie de terraza,Dormitorios,Baños,Estacionamientos,Bodegas,Cantidad de pisos,Número de piso de la unidad,Tipo de departamento,Orientación,Antigüedad,Gastos comunes,Con condominio cerrado,Tipo de seguridad,Con conexión para lavarropas,Conserjería,Jacuzzi,Closets,Comedor de diario,Baño de visitas,Terraza,Comedor,Walk-in clóset,Homeoffice,Living,Patio,Dormitorio en suite,Balcón,Jardín,Cocina,Dormitorio y baño de servicio,Playroom,Parrilla,Piscina,Chimenea,Con área verde,Cancha de básquetbol,Cancha de paddle,Canchas de usos múltiples,Sauna,Refrigerador,Con cancha de fútbol,Cowork,Acceso a internet,Gimnasio,Salón de usos múltiples,Ascensor,Estacionamiento de visitas,Cancha de tenis,Lavandería,Salón de fiestas,Área de juegos infantiles,Área de cine,Azotea,Agua corriente,Línea telefónica,Gas natural,Caldera,Aire acondicionado,Calefacción,Cisterna,Generador eléctrico,Con energia solar,Admite mascotas,Amoblado,Uso comercial,Recepción,Ambientes,Departamentos por piso,Con logia,Rampa para silla de ruedas,Número de torre,currency
https://www.portalinmobiliario.com/MLC-2788331262,"Cesión De Promesa En Eco Egaña Ñuñoa, Piso 27 Con Plusvalía",Departamento en Venta,690,,45 m² totales,1 dormitorio,1 baño,"Plaza Egaña, Ñuñoa, RM (Metropolitana)","-33.454462,-70.572488","¡Cesión de Promesa en Proyecto Premium - Ahorra y Vive en Ñuñoa!   Descripción Principal: Esta es tu oportunidad de ser parte del exclusivo Proyecto Eco Egaña a un precio menor que las unidades actualmente disponibles. Con un diseño de vanguardia, amenidades de lujo y una ubicación privilegiada, Eco Egaña está por sobre la media del mercado debido a sus características únicas. Asegura tu lugar pagando menos que el precio actualizado de las nuevas unidades, que se están vendiendo por sobre las 4.900 UF .   Detalles Financieros:        Precio Total de Compraventa : 4.550 UF .        Monto de Cesión de Promesa : 690 UF (pago al actual titular de la promesa para asegurar la propiedad).        Monto Restante al Término de la Obra : 3.860 UF (solo pagas al recibir la propiedad).        Estacionamiento y Bodega Incluidos : Las nuevas unidades no incluyen estacionamiento ni bodega, mientras que esta oferta sí lo hace .   Características Premium del Proyecto Eco Egaña:        Diseño Exclusivo y Acabados de Alta Calidad :        Interiorismo a cargo de Enrique Concha & Co. , garantizando un estilo moderno y elegante.        Cocinas diseñadas por el reconocido Orlando Gatica Studio , con mesones de cuarzo reconstituido, encimera vitrocerámica, y campana retráctil.        Ventanas con termopanel para mayor eficiencia y aislamiento, y piso de porcelanato en todo el departamento.        Enchufes USB en dormitorios y baños con shower door .        Amenities y Espacios Comunes :        Salón Gourmet para disfrutar con amigos y familia.        Cowork y espacios de trabajo compartido, perfectos para profesionales jóvenes.        Piscina y lounge panorámico , con vistas increíbles a la ciudad.        Áreas verdes que permiten un contacto directo con la naturaleza, sin salir de casa.   Beneficios del Proyecto :        Alta Plusvalía en Ñuñoa : La comuna de Ñuñoa es una de las zonas más cotizadas y de mayor crecimiento de Santiago, asegurando una inversión sólida y con gran retorno.        Ubicación Estratégica : Conectividad inmediata a Líneas 3 y 4 del Metro , acceso a áreas de entretenimiento, cultura y servicios. Eco Egaña te ofrece la comodidad de estar cerca de todo.           ""¡Ahorra Más Comprando Esta Unidad!""                ""Las nuevas unidades de Eco Egaña se están vendiendo por sobre las 4.900 UF, mientras que esta oferta te permite asegurar un departamento por 4.550 UF, ¡con estacionamiento y bodega incluidos!""   ""¡No dejes pasar esta oportunidad única! Contactame para asegurar una propiedad exclusiva a un precio inmejorable. Vive o invierte en un proyecto que combina modernidad, plusvalía y un estilo de vida de lujo.""",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_604647-MLC80941142709_112024-F.webp,45 m²,44 m²,1 m²,1,1,1,1.0,1.0,27.0,Departamento,N,-1 años,0 CLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sí,No,,,1.0,0.0,,,,
https://www.portalinmobiliario.com/MLC-1536518861,"El Monte, Departamento 3 Dormitorios Y 1 Baño.",Departamento en Venta,27000000,,48 m² totales,3 dormitorios,1 baño,"Pasaje Víctor Merar 2, El Monte, Chile, El Monte, RM (Metropolitana)","-33.6760297,-70.9935277","Departamento de 3 dormitorios y 1 baño, piso 2, block 38, Villa Antigua",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_864659-MLC72242002011_102023-F.webp,48 m²,48 m²,0 m²,3,1,0,0.0,3.0,2.0,Departamento,NO,27 años,0 CLP,No,,Sí,,No,Sí,No,,No,No,No,No,Sí,No,No,No,No,Sí,No,No,No,No,No,,No,No,No,No,Sí,No,No,Sí,No,No,No,,No,No,,No,No,No,Sí,No,Sí,No,No,No,No,No,No,Sí,,No,,,,No,No,38.0,
https://www.portalinmobiliario.com/MLC-2795276692,"Departamento En Tercer Piso, 2d1b, Ubicado En Alberto Valenz",Departamento en Venta,27000000,,1 m² totales,2 dormitorios,1 baño,"Alberto Valenzuela, Bajos de Mena, Puente Alto, RM (Metropolitana)","-33.6249866,-70.6269096","Oportunidad única y económica Inmobiclick Propiedades vende departamento en tercer piso, con 2 dormitorios + 1 baño con estacionamiento en área común, ubicado en Alberto Valenzuela Llanos 0702, Puente Alto.   SIN AMPLIACIONES  -SE ACEPTA SUBSIDIO DS49, DS1 MÁS EFECTIVO, DINERO EN EFECTIVO, CRÉDITO HIPOTECARIO O LEASING EL DEPARTAMENTO    CUENTA CON:  - Living con piso cerámico  - Comedor con piso cerámica, murallas de ladrillo princesa pintado, con vista al sur  - 1 Baño con piso y muro cerámico hacia el sur  - 2 dormitorios, ambos con piso cerámica - Cocina tradicional con piso y muro cerámico - Orientación al norte - Plaza frente al departamento OTROS: - Detalles de cerámica en el living pero nada costoso - No se pagan gastos comunes.  - Locomoción colectiva en la esquina.  - Comisión corredor 28 UF correspondientes a $1.000.000. (un millón de pesos chilenos)  - Para conocerlo, llamar al celular +56950040073 Elías Lizama o al +569 90925316 Marión Lizama    CERCANO A:  - A 10 metros de Av. Santa Rosa - A 240 metros de KingSchool Cordillera - A 160 metros de Av. Santiago menadier - A 170 metros de centro de salud Karol Wojtyla. - A1000 metros de Carretera Acceso sur - A 1000 metros de comisaría 66 Bajos de Mena y Avenida Juanita (locomoción colectiva) - Cercano a jardines infantiles, colegios, ferias libres, supermercados, Centros médicos, comercios de todo tipo, entre otros. - KP371963 - KPD120309 -  - Publicado con KiteProp CRM Sistema Inmobiliario",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_790301-MLC80857892016_122024-F.webp,1 m²,0 m²,,2,1,1,,,,,,,0 CLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
https://www.portalinmobiliario.com/MLC-2750796076,Metro Ñuble 2d+2b+1e+1b Promesa,Departamento en Venta,720,Gastos comunes aproximados $ 30.000,66.18 m² totales,2 dormitorios,2 baños,"Vicuña Mackenna, 1865, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)","-33.4679983,-70.6264545","¡OPORTUNIDAD PROMESA DE COMPRAVENTA!
El Valor de Departamento+bodega+estacionamiento es de 4.953 UF, y Hoy solo el departamento la inmobiliaria lo vende por 5.585 UF

Características del departamento 
- 2 Dormitorios
- Primer dormitorio con walk in closet
- Segundo dormitorio con espacio para dos camas 
- 2 Baños 
- Cocina cerrada
- Piso 10
-Ubicación del edificio en Avenida Vicuña Mackenna 1865 justo en frente de Estación de metro Ñuble 
-Estacionamiento y bodega se encuentran en el mismo piso -1

Otros equipamientos destacados: espacios comunes, los 2 quinchos interiores ¡te van a encantar!, para que los uses los 365 días del año, cowork, gimnasio, salón gourmet, zona de juegos para niños, bicicleteros y más.

Escuchamos ofertas!",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_852512-MLC79944507042_102024-F.webp,"66,18 m²","60,2 m²",0 m²,2,2,1,1.0,0.0,0.0,Departamento,SO,0 años,30.000 CLP,,,,,,,,Sí,Sí,,,,,,,Sí,No,,,,No,Sí,,,,,,,,,,Sí,,,Sí,,,,,,,,,,,,,No,,,,,,No,,0.0,0.0,,,,
https://www.portalinmobiliario.com/MLC-2747956584,Tu Nuevo Hogar En Una Sesión De Promesa,Departamento en Venta,727,Gastos comunes aproximados $ 1,63 m² totales,2 dormitorios,2 baños,"Av Vicuña Mackenna, 1 - 300, Parque San Eugenio - Metro Ñuble, Ñuñoa, RM (Metropolitana)","-33.4616886,-70.6279408","¡Bienvenido a tu nuevo hogar! 
La propiedad esta publicada a 723 UF lo cual es el valor del pie, la diferencia correspondiente al crédito es de 4,157 UF dando un valor total por la propiedad de 4,880 UF.
Este espectacular apartamento combina comodidad y modernidad, perfecto para una vida serena y placentera. A continuación, te presentamos sus increíbles características:

- *2 Amplios Dormitorios:* Espacios diseñados para ofrecerte descanso y privacidad.

- *2 Amplios Baños:* Con excelente distribución, ideal para compartir.

- *Terraza de 5 m² aproximadamente:* Un espacio exterior perfecto para relajarse y disfrutar del aire fresco.

- *Cocina Americana:* Funcional y elegante, ideal para los amantes de la cocina.

- *Bodega:* Perfecta para organizar tus pertenencias y maximizar el espacio.

- *Estacionamiento:* Comodidad garantizada al tener tu vehículo siempre a mano.

- *Conexión para Lavadora dentro de la propiedad:* Ahorra tiempo y esfuerzo en tus tareas del hogar.

- *Caminando en el Armario:* Amplio y práctico, diseñado para una mejor organización.

- *Alarma de Seguridad:* Tranquilidad y protección para ti y tu familia.

- *Cine Privado:* Disfruta de tus películas favoritas sin salir de casa.

- *2 Gimnasios:* Espacios equipados para mantenerte en forma.

- *3 Salas de Eventos:* Ideales para celebraciones y reuniones con amigos y familiares.

- *Lavandería:* Conveniencia al alcance de tu mano.

- *Piscina:* Perfecta para refrescarte y relajarte en los días cálidos.

- *Amigo de las Mascotas:* Espacio amigable para tus mascotas con un exclusivo spa especialmente diseñado para ellos.


Disfruta de una amplia terraza y un balcón que te ofrecen vistas espectaculares. El edificio nuevo cuenta con una piscina refrescante, estacionamiento propio (espacio incluido), parrilla y un quincho perfecto para reuniones sociales. Además, la unidad incluye una bodega y lavandería interna para tu comodidad.

Destacan las comodidades de lujo como el portero eléctrico, acceso a Internet de alta velocidad (fibra óptica) y todo eléctrico. Relájate en la bañera con lavabo separado y mantente en forma en el gimnasio del complejo. 

Ubicada en una zona escolar y turística, esta propiedad es ideal para familias y profesionales. No pierdas la oportunidad de vivir en Ñuñoa y disfrutar de todas sus ventajas. ¡Contáctanos hoy mismo para agendar tu visita!


No dejes pasar la oportunidad de vivir en este maravilloso lugar donde cada detalle ha sido pensado para brindarte una experiencia única y confortable. ¡Agenda tu visita y comienza una nueva etapa en tu vida!",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_907124-MLC80144043153_102024-F.webp,63 m²,58 m²,0 m²,2,2,1,1.0,5.0,0.0,Departamento,N,0 años,1 CLP,,,,,,,,Sí,Sí,,,,Sí,,,Sí,No,,,,No,Sí,,,,,,,,,,Sí,Sí,,Sí,,,,,,,,,,,,,No,,,,,,No,,0.0,0.0,,,,
https://www.portalinmobiliario.com/MLC-1553184097,Se Vende Promesa Depto Nuevo 1d/1b + Estacionamiento,Departamento en Venta,728,,34 m² totales,1 dormitorio,1 baño,"Universidad Católica, Santa Isabel, Santiago, RM (Metropolitana)","-33.4457022,-70.6390753","Se vende promesa de compraventa celebrada con Inmobiliaria LIRA SpA por el proyecto SENTO ANGAMOS, ubicado en Angamos 227, Santiago centro, cuyo acceso principal es Jofré 215, Santiago. La promesa mantiene el precio del departamento pactado con fecha 28 de Abril de 2023.Características del Proyecto:Insertado en el corazón de Santiago entre Universidad Católica y Parque Bustamante, el inmueble se emplaza en un sector de alta plusvalía y fuertemente conectado con toda la ciudad.Edificio full equipado, piscina, quinchos, sectores comunes, estacionamientos de visitas. 9 pisos construidos, y 3 subterraneos.La unidad que se esta buscando vender esta en el 4to piso. Entrega a fines de 2026. Caracteristicas del depto:1 dormitorio en suite 1 bañoEstacionamiento Terminaciones de lujo Precio de la cesión de promesa: 728,62 UF Saldo del precio (al contado o con hipotecario): $2.914,48 UFPrecio final del departamento: 3,643,1UFAgende reunión con el asesor legal inmobiliario.",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_789440-MLC78362611153_082024-F.webp,34 m²,"31,76 m²","2,24 m²",1,1,1,0.0,9.0,9.0,Departamento,O,0 años,,No,24 horas,No,No,No,No,No,No,Sí,No,Sí,No,Sí,No,No,Sí,No,Sí,No,No,No,Sí,No,Sí,No,No,No,No,No,No,No,No,No,Sí,Sí,Sí,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,1.0,0.0,No,Sí,0.0,
https://www.portalinmobiliario.com/MLC-1533345313,"Gran Oportunidad, Venta Depto En 3er Piso Con O Sin Subsidio",Departamento en Venta,28000000,,42 m² totales,2 dormitorios,1 baño,"Puqueldón 01282, Cordillera, Puente Alto, Chile, Bajos de Mena, Puente Alto, RM (Metropolitana)","-33.6287915,-70.621691","""Savam Propiedades"".. vende departamento en Puente Alto, gran oportunidad para aprovechar tu subsidio, Ubicado en el tercer piso.Distribución:_living comedor y cocina, en espacio amplio para acomodar al gusto del comprador _2 dormitorios con luz y ventilación natural _baño con calefon .",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_955017-MLC78455874582_082024-F.webp,42 m²,42 m²,,2,1,0,,1.0,3.0,Departamento,,,0 CLP,No,,Sí,No,No,No,No,No,No,Sí,No,No,Sí,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,Sí,Sí,No,No,No,No,No,No,No,Sí,No,No,No,,2.0,No,No,,
https://www.portalinmobiliario.com/MLC-1543864427,"Vendo Departamento 2d 1b, Ubicado En  San Bernarnardo",Departamento en Venta,28000000,,50 m² totales,3 dormitorios,1 baño,"Avenida Nueva Imperial, 1251, Lo Martinez, El Bosque, RM (Metropolitana)","-33.5773986,-70.6638984","VENDO DEPARTAMENTO 2D 1B, UBICADO EN LA COMUNA DE SAN BERNARDOAcogedora propiedad en la comuna de San Bernardo, Avenida Nueva Imperial 1251 piso 01 (50 M2), Se compone de living comedor con piso cerámico, Cocina con concepto abierto, 2 dormitorios 1 Baño, Cercano a comercios, colegios, supermercado, restaurante y transporte público, 8 Recorridos / 6 paraderos, sus características la hacen una excelente opción para convertirse en su hogar o invertir. Valor $28.000.000 Tratar con ARRIAGADA PROPIEDADES CL.9-54548372, Agente inmobiliario Deborah Arriagada",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_926676-MLC80413523157_112024-F.webp,50 m²,50 m²,0 m²,3,1,0,0.0,4.0,1.0,Departamento,N,0 años,0 CLP,Sí,24 horas,No,No,No,,No,No,No,Sí,No,No,No,No,Sí,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,,No,No,No,3.0,0.0,No,No,1.0,
https://www.portalinmobiliario.com/MLC-2767761050,"Poblacion Lo Sierra 2, Tercerf Piso",Departamento en Venta,28000000,,41 m² totales,2 dormitorios,1 baño,"Calle Gil De Castro, Lo Espejo, Chile, Lo Espejo, RM (Metropolitana)","-33.5251547,-70.6981263","$28.000.000.-LO ESPEJO: DEPARTAMENTO EN TERCER PISO, 2 DORMITORIOS, 1 BAÑO, BALCON, LIVING COMEDOR, COCINA, LOGGIA. SUPERFICIE 41MTS2. APROX.          SE RECIBE: PAGO CONTADO, SUBSIDIO DS.1 Y DIFEENCIA EFECTIVO.                   NO SE RECIBE LEASSING HABITACIONAL NI SUBSIDIO DS.49.                                                     DIRECCION: CALLE GIL DE CASTRO N*03667, POB. LO SIERRA 2 COMUNA LO ESPEJO.",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_879844-MLC77442058943_072024-F.webp,41 m²,41 m²,,2,1,0,,,,,,,,,,,,,,,,,Sí,,,Sí,,,,,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sí,,,
https://www.portalinmobiliario.com/MLC-2770888614,"Poblacion El Caleuche, Segundo Piso",Departamento en Venta,28000000,,42 m² totales,3 dormitorios,1 baño,"Queilen N1111, Puente Alto, Chile, Bajos de Mena, Puente Alto, RM (Metropolitana)","-33.6277204,-70.6201439","$28.000.000.-PUENTE ALTO: Departamento en segundo piso cuenta con un equipamiento de 3 dormitorios, 1 baño, living comedor, cocina americana, a pasos de micro de acercamiento. Sup. Const.42mts2. SE ACEPTA SOLAMENTE PAGO CONTADO, SUBSIDIO DS.1 Y DIFERENCIA EFECTIVO.  NO SE ACEPTA LEASSIN HABITACIONAL NI SUBSIDIO DS.49.                                                                                                           DIRECCION: PASAJE QUEILEN N*1111, SEGUNDO PISO, POB. EL CALEUCHE. COMUNA DE PUENTE ALTO.",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_726688-MLC77468834451_072024-F.webp,42 m²,42 m²,,3,1,0,,,,,,,,,,,,,,,,,Sí,,,Sí,,,,,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sí,,,
https://www.portalinmobiliario.com/MLC-1505452227,Amplio Departamento  3 Dorm. Las Violetas - Quilicura,Departamento en Venta,740,,60 m² totales,3 dormitorios,1 baño,"Pasaje Tres 819, Quilicura, Chile, San Luis, Quilicura, RM (Metropolitana)","-33.365345,-70.75763","Oportunidad a precio conveniente.Vendo departamento ampliado en primer piso, en sector de block departamentos, lugar de familias trabajadoras y de esfuerzo.Villa Cardenal Raúl Silva Henríquez.Ubicación de referencia: Las Violetas con Manuel Antonio Matta.Consta de Living comedor separado y cocina de por medio Tres dormitorios amplios en buenas condiciones.Un baño completo.El departamento está ampliado , de material sólido y buena construcción, se agregó dos dormitorios y amplio comedor, ampliaciones no regularizadas.Se vende solo al contado a UF 740 , equivalente a $28.000.000.- aprox.Interesados agendar visita con Corredora Considerar + 2% de comisión de corretaje.",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_779597-MLC70024944900_062023-F.webp,60 m²,60 m²,0 m²,3,1,1,0.0,4.0,4.0,Departamento,,,0 CLP,No,,Sí,No,No,No,,No,No,Sí,No,Sí,Sí,Sí,No,No,No,Sí,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,No,No,,Sí,No,No,No,No,No,No,No,No,Sí,No,No,No,,1.0,,No,819.0,
https://www.portalinmobiliario.com/MLC-2752649622,Oportunidad! A 5 Min Del Metro San Alberto Hurtado,Departamento en Venta,750,Gastos comunes aproximados $ 40.000,22 m² totales,1 dormitorio,1 baño,"Coronel Souper, 4060, San Alberto Hurtado, Estación Central, RM (Metropolitana)","-33.457089,-70.690644",La tienda no incluyó una descripción del producto,Re/max First,https://http2.mlstatic.com/D_NQ_NP_2X_907659-MLC80227584959_102024-F.webp,22 m²,22 m²,0 m²,1,1,0,0.0,0.0,0.0,Departamento,N,6 años,40.000 CLP,,,,,,,,No,No,,,,,,,No,No,,,,No,No,,,,,,,,,,,,,No,,,,,,,,,,,,,No,,,,,,No,,0.0,0.0,,,,
https://www.portalinmobiliario.com/MLC-1551876857,Depto 2do Piso Remodelado 2d1b Pob. San Francisco,Departamento en Venta,29000000,,40 m² totales,2 dormitorios,1 baño,"Depto 2do Piso Remodelado 2d1b Pob. San Francisco, Lo Martinez, El Bosque, RM (Metropolitana)","-33.5775912,-70.6626495",Departamento 2do piso2 dormitorios 1baño (remodelado)Cocina (remodelado)Living comedor Tipo condominio Nueva Imperia con San FranciscoBuena conectividad 15 min caminando metro Copa Lo Martínez,identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_905517-MLC80643925814_112024-F.webp,40 m²,40 m²,0 m²,2,1,0,0.0,0.0,0.0,Semi piso,NOSP,0 años,,No,24 horas,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2.0,0.0,No,No,0.0,
https://www.portalinmobiliario.com/MLC-2786674222,Venta De Departamento 2 Dormitorio,Departamento en Venta,29000000,,50 m² totales,2 dormitorios,1 baño,"San Miguel, El Monte, El Monte, RM (Metropolitana)","-33.6746571,-70.98921",VENTA DE DEPARTAMENTO 2 DORMITORIO  1 BAÑO,,https://http2.mlstatic.com/D_NQ_NP_2X_954156-MLC80902517341_112024-F.webp,50 m²,50 m²,0 m²,2,1,1,0.0,3.0,3.0,Departamento,NO,,0 CLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,
